date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2013-09-01,Rizespor,Erciyesspor,2,1,Super Lig,,Turkey,False
2013-09-13,Galatasaray,Antalyaspor,1,1,Super Lig,,Turkey,False
2013-09-14,Erciyesspor,Akhisar Belediyespor,1,0,Super Lig,,Turkey,False
2013-09-14,Gaziantepspor,Rizespor,2,5,Super Lig,,Turkey,False
2013-09-14,Trabzonspor,Karabukspor,1,0,Super Lig,,Turkey,False
2013-09-15,Bursaspor,Beşiktaş,0,3,Super Lig,,Turkey,False
2013-09-15,Elazigspor,Konyaspor,2,0,Super Lig,,Turkey,False
2013-09-15,Gençlerbirliği,Kayserispor,1,1,Super Lig,,Turkey,False
2013-09-15,Sivasspor,Eskisehirspor,3,2,Super Lig,,Turkey,False
2013-09-16,Kasımpaşa,Fenerbahçe,2,3,Super Lig,,Turkey,False
2013-09-20,Akhisar Belediyespor,Gaziantepspor,2,0,Super Lig,,Turkey,False
2013-09-20,Karabukspor,Erciyesspor,0,0,Super Lig,,Turkey,False
2013-09-21,Eskisehirspor,Antalyaspor,2,1,Super Lig,,Turkey,False
2013-09-21,Fenerbahçe,Elazigspor,4,0,Super Lig,,Turkey,False
2013-09-21,Konyaspor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2013-09-21,Sivasspor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2013-09-22,Beşiktaş,Galatasaray,0,3,Super Lig,,Turkey,False
2013-09-22,Rizespor,Bursaspor,2,1,Super Lig,,Turkey,False
2013-09-23,Kayserispor,Trabzonspor,0,1,Super Lig,,Turkey,False
2013-09-27,Bursaspor,Akhisar Belediyespor,0,0,Super Lig,,Turkey,False
2013-09-28,Galatasaray,Rizespor,1,1,Super Lig,,Turkey,False
2013-09-28,Gaziantepspor,Karabukspor,3,0,Super Lig,,Turkey,False
2013-09-29,Elazigspor,Sivasspor,2,4,Super Lig,,Turkey,False
2013-09-29,Gençlerbirliği,Fenerbahçe,0,1,Super Lig,,Turkey,False
2013-09-29,Kasımpaşa,Eskisehirspor,0,2,Super Lig,,Turkey,False
2013-09-29,Trabzonspor,Konyaspor,2,0,Super Lig,,Turkey,False
2013-09-30,Antalyaspor,Beşiktaş,2,0,Super Lig,,Turkey,False
2013-09-30,Erciyesspor,Kayserispor,1,1,Super Lig,,Turkey,False
2013-10-04,Karabukspor,Bursaspor,0,1,Super Lig,,Turkey,False
2013-10-05,Eskisehirspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2013-10-05,Kayserispor,Gaziantepspor,0,1,Super Lig,,Turkey,False
2013-10-05,Konyaspor,Erciyesspor,1,0,Super Lig,,Turkey,False
2013-10-06,Akhisar Belediyespor,Galatasaray,2,1,Super Lig,,Turkey,False
2013-10-06,Fenerbahçe,Trabzonspor,0,0,Super Lig,,Turkey,False
2013-10-06,Kasımpaşa,Elazigspor,4,0,Super Lig,,Turkey,False
2013-10-06,Rizespor,Antalyaspor,1,2,Super Lig,,Turkey,False
2013-10-06,Sivasspor,Gençlerbirliği,2,0,Super Lig,,Turkey,False
2013-10-19,Elazigspor,Eskisehirspor,0,2,Super Lig,,Turkey,False
2013-10-19,Galatasaray,Karabukspor,2,1,Super Lig,,Turkey,False
2013-10-19,Gençlerbirliği,Kasımpaşa,1,3,Super Lig,,Turkey,False
2013-10-20,Antalyaspor,Akhisar Belediyespor,1,0,Super Lig,,Turkey,False
2013-10-20,Erciyesspor,Fenerbahçe,1,2,Super Lig,,Turkey,False
2013-10-20,Gaziantepspor,Konyaspor,3,3,Super Lig,,Turkey,False
2013-10-20,Trabzonspor,Sivasspor,0,0,Super Lig,,Turkey,False
2013-10-21,Beşiktaş,Rizespor,0,0,Super Lig,,Turkey,False
2013-10-21,Bursaspor,Kayserispor,2,0,Super Lig,,Turkey,False
2013-10-25,Fenerbahçe,Gaziantepspor,3,1,Super Lig,,Turkey,False
2013-10-25,Sivasspor,Erciyesspor,2,0,Super Lig,,Turkey,False
2013-10-26,Akhisar Belediyespor,Beşiktaş,3,3,Super Lig,,Turkey,False
2013-10-26,Elazigspor,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2013-10-26,Karabukspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2013-10-27,Eskisehirspor,Rizespor,4,1,Super Lig,,Turkey,False
2013-10-27,Kayserispor,Galatasaray,2,4,Super Lig,,Turkey,False
2013-10-27,Konyaspor,Bursaspor,0,1,Super Lig,,Turkey,False
2013-10-28,Kasımpaşa,Trabzonspor,3,2,Super Lig,,Turkey,False
2013-11-01,Galatasaray,Konyaspor,2,1,Super Lig,,Turkey,False
2013-11-02,Bursaspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2013-11-02,Erciyesspor,Kasımpaşa,0,3,Super Lig,,Turkey,False
2013-11-03,Beşiktaş,Karabukspor,0,0,Super Lig,,Turkey,False
2013-11-03,Rizespor,Akhisar Belediyespor,0,0,Super Lig,,Turkey,False
2013-11-03,Trabzonspor,Elazigspor,4,0,Super Lig,,Turkey,False
2013-11-04,Antalyaspor,Kayserispor,2,2,Super Lig,,Turkey,False
2013-11-04,Gaziantepspor,Sivasspor,0,4,Super Lig,,Turkey,False
2013-11-04,Gençlerbirliği,Eskisehirspor,2,0,Super Lig,,Turkey,False
2013-11-08,Elazigspor,Erciyesspor,0,1,Super Lig,,Turkey,False
2013-11-08,Eskisehirspor,Akhisar Belediyespor,2,0,Super Lig,,Turkey,False
2013-11-09,Karabukspor,Rizespor,2,1,Super Lig,,Turkey,False
2013-11-09,Kasımpaşa,Gaziantepspor,3,0,Super Lig,,Turkey,False
2013-11-09,Kayserispor,Beşiktaş,0,3,Super Lig,,Turkey,False
2013-11-09,Sivasspor,Bursaspor,2,1,Super Lig,,Turkey,False
2013-11-10,Fenerbahçe,Galatasaray,2,0,Super Lig,,Turkey,False
2013-11-10,Gençlerbirliği,Trabzonspor,3,2,Super Lig,,Turkey,False
2013-11-10,Konyaspor,Antalyaspor,2,0,Super Lig,,Turkey,False
2013-11-23,Bursaspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2013-11-23,Galatasaray,Sivasspor,2,1,Super Lig,,Turkey,False
2013-11-23,Rizespor,Kayserispor,0,2,Super Lig,,Turkey,False
2013-11-24,Antalyaspor,Fenerbahçe,1,2,Super Lig,,Turkey,False
2013-11-24,Erciyesspor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2013-11-24,Gaziantepspor,Elazigspor,3,1,Super Lig,,Turkey,False
2013-11-24,Trabzonspor,Eskisehirspor,1,0,Super Lig,,Turkey,False
2013-11-25,Akhisar Belediyespor,Karabukspor,0,1,Super Lig,,Turkey,False
2013-11-25,Beşiktaş,Konyaspor,3,1,Super Lig,,Turkey,False
2013-11-29,Elazigspor,Bursaspor,1,2,Super Lig,,Turkey,False
2013-11-29,Sivasspor,Antalyaspor,0,3,Super Lig,,Turkey,False
2013-11-30,Fenerbahçe,Beşiktaş,3,3,Super Lig,,Turkey,False
2013-11-30,Gençlerbirliği,Gaziantepspor,1,3,Super Lig,,Turkey,False
2013-11-30,Kayserispor,Akhisar Belediyespor,0,0,Super Lig,,Turkey,False
2013-12-01,Eskisehirspor,Karabukspor,0,0,Super Lig,,Turkey,False
2013-12-01,Kasımpaşa,Galatasaray,1,1,Super Lig,,Turkey,False
2013-12-01,Trabzonspor,Erciyesspor,3,1,Super Lig,,Turkey,False
2013-12-02,Konyaspor,Rizespor,2,1,Super Lig,,Turkey,False
2013-12-06,Galatasaray,Elazigspor,2,0,Super Lig,,Turkey,False
2013-12-07,Antalyaspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2013-12-07,Rizespor,Fenerbahçe,1,2,Super Lig,,Turkey,False
2013-12-08,Akhisar Belediyespor,Konyaspor,2,1,Super Lig,,Turkey,False
2013-12-08,Bursaspor,Gençlerbirliği,0,0,Super Lig,,Turkey,False
2013-12-08,Gaziantepspor,Trabzonspor,3,2,Super Lig,,Turkey,False
2013-12-08,Karabukspor,Kayserispor,1,0,Super Lig,,Turkey,False
2013-12-09,Beşiktaş,Sivasspor,1,1,Super Lig,,Turkey,False
2013-12-09,Erciyesspor,Eskisehirspor,0,2,Super Lig,,Turkey,False
2013-12-13,Fenerbahçe,Akhisar Belediyespor,4,0,Super Lig,,Turkey,False
2013-12-13,Konyaspor,Karabukspor,2,3,Super Lig,,Turkey,False
2013-12-14,Elazigspor,Antalyaspor,4,1,Super Lig,,Turkey,False
2013-12-14,Kayserispor,Eskisehirspor,1,1,Super Lig,,Turkey,False
2013-12-14,Sivasspor,Rizespor,3,1,Super Lig,,Turkey,False
2013-12-15,Gaziantepspor,Erciyesspor,2,1,Super Lig,,Turkey,False
2013-12-15,Gençlerbirliği,Galatasaray,1,1,Super Lig,,Turkey,False
2013-12-16,Trabzonspor,Bursaspor,2,2,Super Lig,,Turkey,False
2013-12-20,Rizespor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2013-12-21,Beşiktaş,Elazigspor,4,1,Super Lig,,Turkey,False
2013-12-22,Antalyaspor,Gençlerbirliği,2,3,Super Lig,,Turkey,False
2013-12-22,Eskisehirspor,Gaziantepspor,2,0,Super Lig,,Turkey,False
2013-12-22,Galatasaray,Trabzonspor,2,1,Super Lig,,Turkey,False
2013-12-22,Karabukspor,Fenerbahçe,2,1,Super Lig,,Turkey,False
2013-12-22,Kayserispor,Konyaspor,0,0,Super Lig,,Turkey,False
2013-12-23,Akhisar Belediyespor,Sivasspor,2,1,Super Lig,,Turkey,False
2013-12-23,Bursaspor,Erciyesspor,3,1,Super Lig,,Turkey,False
2013-12-27,Gençlerbirliği,Beşiktaş,1,0,Super Lig,,Turkey,False
2013-12-27,Kasımpaşa,Akhisar Belediyespor,2,4,Super Lig,,Turkey,False
2013-12-28,Elazigspor,Rizespor,1,0,Super Lig,,Turkey,False
2013-12-28,Erciyesspor,Galatasaray,1,3,Super Lig,,Turkey,False
2013-12-28,Gaziantepspor,Bursaspor,0,0,Super Lig,,Turkey,False
2013-12-29,Fenerbahçe,Kayserispor,5,1,Super Lig,,Turkey,False
2013-12-29,Konyaspor,Eskisehirspor,4,1,Super Lig,,Turkey,False
2013-12-29,Sivasspor,Karabukspor,3,1,Super Lig,,Turkey,False
2013-12-29,Trabzonspor,Antalyaspor,2,1,Super Lig,,Turkey,False
2014-01-24,Kasımpaşa,Karabukspor,0,0,Super Lig,,Turkey,False
2014-01-25,Bursaspor,Eskisehirspor,3,1,Super Lig,,Turkey,False
2014-01-25,Gençlerbirliği,Rizespor,3,1,Super Lig,,Turkey,False
2014-01-25,Trabzonspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2014-01-26,Elazigspor,Akhisar Belediyespor,2,1,Super Lig,,Turkey,False
2014-01-26,Erciyesspor,Antalyaspor,1,3,Super Lig,,Turkey,False
2014-01-26,Gaziantepspor,Galatasaray,0,0,Super Lig,,Turkey,False
2014-01-26,Sivasspor,Kayserispor,3,0,Super Lig,,Turkey,False
2014-01-27,Fenerbahçe,Konyaspor,2,1,Super Lig,,Turkey,False
2014-01-31,Beşiktaş,Erciyesspor,3,2,Super Lig,,Turkey,False
2014-02-01,Antalyaspor,Gaziantepspor,0,1,Super Lig,,Turkey,False
2014-02-01,Eskisehirspor,Fenerbahçe,2,1,Super Lig,,Turkey,False
2014-02-01,Kayserispor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2014-02-02,Akhisar Belediyespor,Gençlerbirliği,3,1,Super Lig,,Turkey,False
2014-02-02,Galatasaray,Bursaspor,6,0,Super Lig,,Turkey,False
2014-02-02,Karabukspor,Elazigspor,3,1,Super Lig,,Turkey,False
2014-02-02,Konyaspor,Sivasspor,3,0,Super Lig,,Turkey,False
2014-02-03,Rizespor,Trabzonspor,0,0,Super Lig,,Turkey,False
2014-02-07,Gaziantepspor,Beşiktaş,1,2,Super Lig,,Turkey,False
2014-02-07,Kasımpaşa,Konyaspor,1,3,Super Lig,,Turkey,False
2014-02-08,Erciyesspor,Rizespor,1,1,Super Lig,,Turkey,False
2014-02-08,Galatasaray,Eskisehirspor,3,0,Super Lig,,Turkey,False
2014-02-09,Bursaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2014-02-09,Elazigspor,Kayserispor,3,0,Super Lig,,Turkey,False
2014-02-09,Sivasspor,Fenerbahçe,2,0,Super Lig,,Turkey,False
2014-02-09,Trabzonspor,Akhisar Belediyespor,2,4,Super Lig,,Turkey,False
2014-02-10,Gençlerbirliği,Karabukspor,1,2,Super Lig,,Turkey,False
2014-02-11,Kasımpaşa,Beşiktaş,0,3,Super Lig,,Turkey,False
2014-02-14,Rizespor,Gaziantepspor,5,1,Super Lig,,Turkey,False
2014-02-15,Karabukspor,Trabzonspor,2,2,Super Lig,,Turkey,False
2014-02-15,Kayserispor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2014-02-16,Akhisar Belediyespor,Erciyesspor,0,2,Super Lig,,Turkey,False
2014-02-16,Beşiktaş,Bursaspor,1,0,Super Lig,,Turkey,False
2014-02-16,Fenerbahçe,Kasımpaşa,2,1,Super Lig,,Turkey,False
2014-02-17,Antalyaspor,Galatasaray,2,2,Super Lig,,Turkey,False
2014-02-17,Eskisehirspor,Sivasspor,2,2,Super Lig,,Turkey,False
2014-02-17,Konyaspor,Elazigspor,2,3,Super Lig,,Turkey,False
2014-02-21,Bursaspor,Rizespor,2,0,Super Lig,,Turkey,False
2014-02-22,Erciyesspor,Karabukspor,2,1,Super Lig,,Turkey,False
2014-02-22,Galatasaray,Beşiktaş,1,0,Super Lig,,Turkey,False
2014-02-22,Gaziantepspor,Akhisar Belediyespor,1,1,Super Lig,,Turkey,False
2014-02-23,Antalyaspor,Eskisehirspor,0,0,Super Lig,,Turkey,False
2014-02-23,Gençlerbirliği,Konyaspor,2,2,Super Lig,,Turkey,False
2014-02-23,Kasımpaşa,Sivasspor,6,2,Super Lig,,Turkey,False
2014-02-23,Trabzonspor,Kayserispor,2,1,Super Lig,,Turkey,False
2014-02-24,Elazigspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2014-02-28,Akhisar Belediyespor,Bursaspor,2,1,Super Lig,,Turkey,False
2014-02-28,Beşiktaş,Antalyaspor,0,0,Super Lig,,Turkey,False
2014-03-01,Eskisehirspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2014-03-01,Fenerbahçe,Gençlerbirliği,2,0,Super Lig,,Turkey,False
2014-03-01,Karabukspor,Gaziantepspor,0,1,Super Lig,,Turkey,False
2014-03-02,Kayserispor,Erciyesspor,0,4,Super Lig,,Turkey,False
2014-03-02,Konyaspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2014-03-02,Rizespor,Galatasaray,1,1,Super Lig,,Turkey,False
2014-03-02,Sivasspor,Elazigspor,1,3,Super Lig,,Turkey,False
2014-03-08,Bursaspor,Karabukspor,1,0,Super Lig,,Turkey,False
2014-03-08,Elazigspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2014-03-08,Erciyesspor,Konyaspor,1,0,Super Lig,,Turkey,False
2014-03-08,Galatasaray,Akhisar Belediyespor,6,1,Super Lig,,Turkey,False
2014-03-09,Antalyaspor,Rizespor,1,2,Super Lig,,Turkey,False
2014-03-09,Beşiktaş,Eskisehirspor,1,0,Super Lig,,Turkey,False
2014-03-09,Gaziantepspor,Kayserispor,2,1,Super Lig,,Turkey,False
2014-03-09,Gençlerbirliği,Sivasspor,2,1,Super Lig,,Turkey,False
2014-03-10,Trabzonspor,Fenerbahçe,0,3,Super Lig,,Turkey,False
2014-03-14,Karabukspor,Galatasaray,0,0,Super Lig,,Turkey,False
2014-03-15,Akhisar Belediyespor,Antalyaspor,0,0,Super Lig,,Turkey,False
2014-03-15,Kasımpaşa,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2014-03-15,Rizespor,Beşiktaş,2,2,Super Lig,,Turkey,False
2014-03-16,Eskisehirspor,Elazigspor,1,0,Super Lig,,Turkey,False
2014-03-16,Fenerbahçe,Erciyesspor,2,1,Super Lig,,Turkey,False
2014-03-16,Konyaspor,Gaziantepspor,0,1,Super Lig,,Turkey,False
2014-03-16,Sivasspor,Trabzonspor,0,4,Super Lig,,Turkey,False
2014-03-17,Kayserispor,Bursaspor,2,0,Super Lig,,Turkey,False
2014-03-21,Trabzonspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2014-03-22,Antalyaspor,Karabukspor,0,0,Super Lig,,Turkey,False
2014-03-22,Bursaspor,Konyaspor,1,2,Super Lig,,Turkey,False
2014-03-22,Galatasaray,Kayserispor,0,1,Super Lig,,Turkey,False
2014-03-22,Rizespor,Eskisehirspor,0,0,Super Lig,,Turkey,False
2014-03-23,Beşiktaş,Akhisar Belediyespor,3,0,Super Lig,,Turkey,False
2014-03-23,Erciyesspor,Sivasspor,1,1,Super Lig,,Turkey,False
2014-03-23,Gençlerbirliği,Elazigspor,3,1,Super Lig,,Turkey,False
2014-03-24,Gaziantepspor,Fenerbahçe,0,3,Super Lig,,Turkey,False
2014-03-28,Karabukspor,Beşiktaş,1,0,Super Lig,,Turkey,False
2014-03-28,Kasımpaşa,Erciyesspor,3,0,Super Lig,,Turkey,False
2014-03-29,Akhisar Belediyespor,Rizespor,2,3,Super Lig,,Turkey,False
2014-03-29,Elazigspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2014-03-29,Konyaspor,Galatasaray,0,0,Super Lig,,Turkey,False
2014-03-29,Sivasspor,Gaziantepspor,3,2,Super Lig,,Turkey,False
2014-03-31,Eskisehirspor,Gençlerbirliği,0,1,Super Lig,,Turkey,False
2014-03-31,Fenerbahçe,Bursaspor,3,0,Super Lig,,Turkey,False
2014-03-31,Kayserispor,Antalyaspor,3,1,Super Lig,,Turkey,False
2014-04-04,Gaziantepspor,Kasımpaşa,2,2,Super Lig,,Turkey,False
2014-04-05,Akhisar Belediyespor,Eskisehirspor,0,0,Super Lig,,Turkey,False
2014-04-05,Antalyaspor,Konyaspor,1,1,Super Lig,,Turkey,False
2014-04-05,Beşiktaş,Kayserispor,2,1,Super Lig,,Turkey,False
2014-04-05,Rizespor,Karabukspor,0,1,Super Lig,,Turkey,False
2014-04-06,Bursaspor,Sivasspor,4,3,Super Lig,,Turkey,False
2014-04-06,Erciyesspor,Elazigspor,3,0,Super Lig,,Turkey,False
2014-04-06,Galatasaray,Fenerbahçe,1,0,Super Lig,,Turkey,False
2014-04-07,Trabzonspor,Gençlerbirliği,3,0,Super Lig,,Turkey,False
2014-04-11,Konyaspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2014-04-12,Karabukspor,Akhisar Belediyespor,0,2,Super Lig,,Turkey,False
2014-04-12,Kasımpaşa,Bursaspor,1,1,Super Lig,,Turkey,False
2014-04-12,Kayserispor,Rizespor,0,2,Super Lig,,Turkey,False
2014-04-12,Sivasspor,Galatasaray,2,1,Super Lig,,Turkey,False
2014-04-13,Eskisehirspor,Trabzonspor,2,2,Super Lig,,Turkey,False
2014-04-13,Fenerbahçe,Antalyaspor,4,1,Super Lig,,Turkey,False
2014-04-13,Gençlerbirliği,Erciyesspor,0,0,Super Lig,,Turkey,False
2014-04-14,Elazigspor,Gaziantepspor,2,1,Super Lig,,Turkey,False
2014-04-18,Erciyesspor,Trabzonspor,0,5,Super Lig,,Turkey,False
2014-04-19,Akhisar Belediyespor,Kayserispor,2,2,Super Lig,,Turkey,False
2014-04-19,Bursaspor,Elazigspor,1,0,Super Lig,,Turkey,False
2014-04-19,Galatasaray,Kasımpaşa,0,4,Super Lig,,Turkey,False
2014-04-19,Gaziantepspor,Gençlerbirliği,0,1,Super Lig,,Turkey,False
2014-04-20,Beşiktaş,Fenerbahçe,1,1,Super Lig,,Turkey,False
2014-04-20,Rizespor,Konyaspor,3,1,Super Lig,,Turkey,False
2014-04-21,Antalyaspor,Sivasspor,1,2,Super Lig,,Turkey,False
2014-04-21,Karabukspor,Eskisehirspor,0,0,Super Lig,,Turkey,False
2014-04-25,Gençlerbirliği,Bursaspor,1,0,Super Lig,,Turkey,False
2014-04-26,Trabzonspor,Gaziantepspor,2,1,Super Lig,,Turkey,False
2014-04-27,Elazigspor,Galatasaray,0,1,Super Lig,,Turkey,False
2014-04-27,Eskisehirspor,Erciyesspor,0,1,Super Lig,,Turkey,False
2014-04-27,Fenerbahçe,Rizespor,0,0,Super Lig,,Turkey,False
2014-04-27,Kasımpaşa,Antalyaspor,2,0,Super Lig,,Turkey,False
2014-04-27,Kayserispor,Karabukspor,1,3,Super Lig,,Turkey,False
2014-04-27,Konyaspor,Akhisar Belediyespor,4,0,Super Lig,,Turkey,False
2014-04-27,Sivasspor,Beşiktaş,3,0,Super Lig,,Turkey,False
2014-05-03,Antalyaspor,Elazigspor,1,2,Super Lig,,Turkey,False
2014-05-03,Beşiktaş,Kasımpaşa,2,1,Super Lig,,Turkey,False
2014-05-03,Erciyesspor,Gaziantepspor,1,0,Super Lig,,Turkey,False
2014-05-03,Eskisehirspor,Kayserispor,1,4,Super Lig,,Turkey,False
2014-05-03,Galatasaray,Gençlerbirliği,3,2,Super Lig,,Turkey,False
2014-05-03,Karabukspor,Konyaspor,2,2,Super Lig,,Turkey,False
2014-05-04,Akhisar Belediyespor,Fenerbahçe,3,1,Super Lig,,Turkey,False
2014-05-04,Bursaspor,Trabzonspor,2,2,Super Lig,,Turkey,False
2014-05-04,Rizespor,Sivasspor,1,1,Super Lig,,Turkey,False
2014-05-09,Fenerbahçe,Karabukspor,4,0,Super Lig,,Turkey,False
2014-05-10,Gençlerbirliği,Antalyaspor,1,2,Super Lig,,Turkey,False
2014-05-11,Elazigspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2014-05-11,Erciyesspor,Bursaspor,1,1,Super Lig,,Turkey,False
2014-05-11,Gaziantepspor,Eskisehirspor,1,1,Super Lig,,Turkey,False
2014-05-11,Kasımpaşa,Rizespor,1,1,Super Lig,,Turkey,False
2014-05-11,Konyaspor,Kayserispor,3,0,Super Lig,,Turkey,False
2014-05-11,Sivasspor,Akhisar Belediyespor,3,1,Super Lig,,Turkey,False
2014-05-11,Trabzonspor,Galatasaray,1,4,Super Lig,,Turkey,False
2014-05-16,Eskisehirspor,Konyaspor,1,1,Super Lig,,Turkey,False
2014-05-16,Kayserispor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2014-05-17,Beşiktaş,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2014-05-17,Bursaspor,Gaziantepspor,3,1,Super Lig,,Turkey,False
2014-05-17,Galatasaray,Erciyesspor,2,1,Super Lig,,Turkey,False
2014-05-17,Rizespor,Elazigspor,3,1,Super Lig,,Turkey,False
2014-05-18,Akhisar Belediyespor,Kasımpaşa,1,3,Super Lig,,Turkey,False
2014-05-18,Antalyaspor,Trabzonspor,0,2,Super Lig,,Turkey,False
2014-05-18,Karabukspor,Sivasspor,1,0,Super Lig,,Turkey,False
2014-08-29,Balikesirspor,Akhisar Belediyespor,1,2,Super Lig,,Turkey,False
2014-08-29,Rizespor,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2014-08-30,Başakşehir,Kasımpaşa,1,1,Super Lig,,Turkey,False
2014-08-30,Bursaspor,Galatasaray,0,2,Super Lig,,Turkey,False
2014-08-30,Eskisehirspor,Konyaspor,2,1,Super Lig,,Turkey,False
2014-08-30,Mersin Idman Yurdu,Beşiktaş,0,1,Super Lig,,Turkey,False
2014-08-31,Erciyesspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2014-08-31,Fenerbahçe,Karabukspor,3,2,Super Lig,,Turkey,False
2014-08-31,Sivasspor,Gaziantepspor,1,2,Super Lig,,Turkey,False
2014-09-13,Galatasaray,Eskisehirspor,0,0,Super Lig,,Turkey,False
2014-09-13,Gençlerbirliği,Bursaspor,1,2,Super Lig,,Turkey,False
2014-09-13,Karabukspor,Başakşehir,0,0,Super Lig,,Turkey,False
2014-09-13,Konyaspor,Balikesirspor,2,0,Super Lig,,Turkey,False
2014-09-14,Gaziantepspor,Erciyesspor,2,2,Super Lig,,Turkey,False
2014-09-14,Kasımpaşa,Mersin Idman Yurdu,2,2,Super Lig,,Turkey,False
2014-09-14,Trabzonspor,Fenerbahçe,0,0,Super Lig,,Turkey,False
2014-09-15,Akhisar Belediyespor,Sivasspor,2,2,Super Lig,,Turkey,False
2014-09-15,Beşiktaş,Rizespor,1,1,Super Lig,,Turkey,False
2014-09-19,Eskisehirspor,Gençlerbirliği,0,2,Super Lig,,Turkey,False
2014-09-20,Balikesirspor,Galatasaray,2,0,Super Lig,,Turkey,False
2014-09-20,Erciyesspor,Akhisar Belediyespor,1,2,Super Lig,,Turkey,False
2014-09-20,Mersin Idman Yurdu,Rizespor,2,0,Super Lig,,Turkey,False
2014-09-21,Fenerbahçe,Gaziantepspor,1,0,Super Lig,,Turkey,False
2014-09-21,Kasımpaşa,Karabukspor,2,1,Super Lig,,Turkey,False
2014-09-21,Sivasspor,Konyaspor,0,0,Super Lig,,Turkey,False
2014-09-22,Başakşehir,Trabzonspor,1,1,Super Lig,,Turkey,False
2014-09-22,Bursaspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2014-09-26,Galatasaray,Sivasspor,2,1,Super Lig,,Turkey,False
2014-09-27,Beşiktaş,Eskisehirspor,1,1,Super Lig,,Turkey,False
2014-09-27,Trabzonspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2014-09-28,Akhisar Belediyespor,Fenerbahçe,2,0,Super Lig,,Turkey,False
2014-09-28,Gençlerbirliği,Balikesirspor,3,1,Super Lig,,Turkey,False
2014-09-28,Konyaspor,Erciyesspor,1,1,Super Lig,,Turkey,False
2014-09-28,Rizespor,Bursaspor,0,1,Super Lig,,Turkey,False
2014-09-29,Gaziantepspor,Başakşehir,0,0,Super Lig,,Turkey,False
2014-09-29,Karabukspor,Mersin Idman Yurdu,0,2,Super Lig,,Turkey,False
2014-10-03,Mersin Idman Yurdu,Bursaspor,2,1,Super Lig,,Turkey,False
2014-10-04,Erciyesspor,Galatasaray,1,2,Super Lig,,Turkey,False
2014-10-04,Fenerbahçe,Konyaspor,2,1,Super Lig,,Turkey,False
2014-10-04,Kasımpaşa,Gaziantepspor,4,2,Super Lig,,Turkey,False
2014-10-04,Sivasspor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2014-10-05,Balikesirspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2014-10-05,Başakşehir,Akhisar Belediyespor,4,0,Super Lig,,Turkey,False
2014-10-05,Eskisehirspor,Rizespor,1,2,Super Lig,,Turkey,False
2014-10-05,Karabukspor,Trabzonspor,3,0,Super Lig,,Turkey,False
2014-10-18,Galatasaray,Fenerbahçe,2,1,Super Lig,,Turkey,False
2014-10-18,Gaziantepspor,Karabukspor,1,0,Super Lig,,Turkey,False
2014-10-18,Konyaspor,Başakşehir,0,0,Super Lig,,Turkey,False
2014-10-19,Akhisar Belediyespor,Kasımpaşa,2,0,Super Lig,,Turkey,False
2014-10-19,Beşiktaş,Sivasspor,3,2,Super Lig,,Turkey,False
2014-10-19,Bursaspor,Eskisehirspor,2,2,Super Lig,,Turkey,False
2014-10-19,Trabzonspor,Mersin Idman Yurdu,3,1,Super Lig,,Turkey,False
2014-10-20,Gençlerbirliği,Erciyesspor,0,0,Super Lig,,Turkey,False
2014-10-20,Rizespor,Balikesirspor,2,2,Super Lig,,Turkey,False
2014-10-24,Karabukspor,Akhisar Belediyespor,2,1,Super Lig,,Turkey,False
2014-10-24,Kasımpaşa,Konyaspor,2,0,Super Lig,,Turkey,False
2014-10-25,Balikesirspor,Bursaspor,0,5,Super Lig,,Turkey,False
2014-10-25,Fenerbahçe,Gençlerbirliği,2,1,Super Lig,,Turkey,False
